"csv_fid","csv_nid","csv_filename","csv_path","csv_mime","csv_title","csv_date","csv_date_y","csv_date_m"
"14072","39815","ecocar_comp_2.jpg","public://news/featured/ecocar_comp_2.jpg","image/jpeg","","1539368692","2018","10"
"14073","39817","nasa_fellowship_1.jpg","public://news/featured/nasa_fellowship_1.jpg","image/jpeg","","1539368692","2018","10"
"14075","39819","idetect-2_2.jpg","public://news/featured/idetect-2_2.jpg","image/jpeg","","1539368692","2018","10"
"14076","39820","flamingo_1_0_2.jpg","public://news/featured/flamingo_1_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14077","39821","tohl_1.jpg","public://news/featured/tohl_1.jpg","image/jpeg","","1539368692","2018","10"
"14078","39822","4d_printing_georgia_tech_002_1.jpg","public://news/featured/4d_printing_georgia_tech_002_1.jpg","image/jpeg","","1539368692","2018","10"
"14079","39823","malware-sources5740_0_1.jpg","public://news/featured/malware-sources5740_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14080","39825","thumbnail_award-margulies_1.jpg","public://news/featured/thumbnail_award-margulies_1.jpg","image/jpeg","","1539368692","2018","10"
"14081","39828","dunkin_1.png","public://news/featured/dunkin_1.png","image/png","","1539368692","2018","10"
"14082","39829","abdallah_alshehri_2.jpg","public://news/featured/abdallah_alshehri_2.jpg","image/jpeg","","1539368692","2018","10"
"14084","39831","img_1659_1.jpg","public://news/featured/img_1659_1.jpg","image/jpeg","","1539368692","2018","10"
"14083","39830","portrait_ltg_mcconville_1.jpg","public://news/featured/portrait_ltg_mcconville_1.jpg","image/jpeg","","1539368692","2018","10"
"14085","39834","web_on_the_job_deep_south_lead_1.jpg","public://news/featured/web_on_the_job_deep_south_lead_1.jpg","image/jpeg","","1539368692","2018","10"
"14086","39838","panama-231x300_1.jpg","public://news/featured/panama-231x300_1.jpg","image/jpeg","","1539368692","2018","10"
"14087","39840","nickb_130617_7251_v2_1.jpg","public://news/featured/nickb_130617_7251_v2_1.jpg","image/jpeg","","1539368692","2018","10"
"14089","39842","thumbnail_6-faculty-deans_feature_2.jpg","public://news/featured/thumbnail_6-faculty-deans_feature_2.jpg","image/jpeg","","1539368692","2018","10"
"14090","39844","be6e6e55a85170319e3c41f2977e0382_1.jpg","public://news/featured/be6e6e55a85170319e3c41f2977e0382_1.jpg","image/jpeg","","1539368692","2018","10"
"14091","39845","34157538101_4b92c69859_z_1.jpg","public://news/featured/34157538101_4b92c69859_z_1.jpg","image/jpeg","","1539368692","2018","10"
"14092","39846","awis-mag-spring-2017-cover_1.jpg","public://news/featured/awis-mag-spring-2017-cover_1.jpg","image/jpeg","","1539368692","2018","10"
"14093","39847","34241187435_1a002ba7ed_o_2.jpg","public://news/featured/34241187435_1a002ba7ed_o_2.jpg","image/jpeg","","1539368692","2018","10"
"14095","39848","34132443161_16d0f1ac68_o_0_2.jpg","public://news/featured/34132443161_16d0f1ac68_o_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14096","39849","34142567861_3bf4b88b42_k_1.jpg","public://news/featured/34142567861_3bf4b88b42_k_1.jpg","image/jpeg","","1539368692","2018","10"
"14097","39851","jetpack_1.jpeg","public://news/featured/jetpack_1.jpeg","image/jpeg","","1539368692","2018","10"
"14098","39852","kurtis_kimberly_higher_res_1_1.jpg","public://news/featured/kurtis_kimberly_higher_res_1_1.jpg","image/jpeg","","1539368692","2018","10"
"14099","39853","screen_shot_2017-04-19_at_10.09.52_am_0_2.png","public://news/featured/screen_shot_2017-04-19_at_10.09.52_am_0_2.png","image/png","","1539368692","2018","10"
"14102","39856","georgia-tech-tarzan-889x672_1.jpg","public://news/featured/georgia-tech-tarzan-889x672_1.jpg","image/jpeg","","1539368692","2018","10"
"14103","39857","capture3_1.png","public://news/featured/capture3_1.png","image/png","","1539368692","2018","10"
"14104","39858","13c5416-p1-048_1.jpg","public://news/featured/13c5416-p1-048_1.jpg","image/jpeg","","1539368692","2018","10"
"14106","39860","0524103-p26-77_2.jpg","public://news/featured/0524103-p26-77_2.jpg","image/jpeg","","1539368692","2018","10"
"14107","39861","photo_group_5_1.jpg","public://news/featured/photo_group_5_1.jpg","image/jpeg","","1539368692","2018","10"
"14108","39862","greenwald-hannah-with-the-reck_h_1.jpg","public://news/featured/greenwald-hannah-with-the-reck_h_1.jpg","image/jpeg","","1539368692","2018","10"
"14109","39863","fllheaderlego_1.jpg","public://news/featured/fllheaderlego_1.jpg","image/jpeg","","1539368692","2018","10"
"14110","39864","03-17rimoli-tensegrity_0_1.jpg","public://news/featured/03-17rimoli-tensegrity_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14111","39865","kimbrough_flag_1_1.jpg","public://news/featured/kimbrough_flag_1_1.jpg","image/jpeg","","1539368692","2018","10"
"14112","39866","bee_and_commercial_pollen_0_1.jpg","public://news/featured/bee_and_commercial_pollen_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14113","39868","download_1.jpg","public://news/featured/download_1.jpg","image/jpeg","","1539368692","2018","10"
"14114","39869","17c10201-p19-008sm_1.jpg","public://news/featured/17c10201-p19-008sm_1.jpg","image/jpeg","","1539368692","2018","10"
"14115","39870","howard_with_robot_0_1.png","public://news/featured/howard_with_robot_0_1.png","image/png","","1539368692","2018","10"
"14118","39872","larryjacobs_1_0_0_1.jpg","public://news/featured/larryjacobs_1_0_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14119","39873","7_0_0_1.jpg","public://news/featured/7_0_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14120","39874","andrews-in-the-wind-tunnel-1200x959_1.jpg","public://news/featured/andrews-in-the-wind-tunnel-1200x959_1.jpg","image/jpeg","","1539368692","2018","10"
"14122","39875","olatide_omojaro_1_1_2.jpg","public://news/featured/olatide_omojaro_1_1_2.jpg","image/jpeg","","1539368692","2018","10"
"14123","39876","no-22-nests-sophia-velastegui_1.jpg","public://news/featured/no-22-nests-sophia-velastegui_1.jpg","image/jpeg","","1539368692","2018","10"
"14127","39877","esi_2016_1.png","public://news/featured/esi_2016_1.png","image/png","","1539368692","2018","10"
"14128","39879","28929415391_b60068a2ab_o_0_2.jpg","public://news/featured/28929415391_b60068a2ab_o_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14129","39880","lammers_vcu-121515_7525_cc_1.jpg","public://news/featured/lammers_vcu-121515_7525_cc_1.jpg","image/jpeg","","1539368692","2018","10"
"14130","39881","brown-joe-2016_jhunt-ralston_h_0_1.jpg","public://news/featured/brown-joe-2016_jhunt-ralston_h_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14135","39884","gary_uc_davis_named-final_1.jpg","public://news/featured/gary_uc_davis_named-final_1.jpg","image/jpeg","","1539368692","2018","10"
"14138","39886","original_8_1.jpg","public://news/featured/original_8_1.jpg","image/jpeg","","1539368692","2018","10"
"14139","39887","yao_xie_cropped_1_0_1.jpg","public://news/featured/yao_xie_cropped_1_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14140","39888","151103r305_1.jpg","public://news/featured/151103r305_1.jpg","image/jpeg","","1539368692","2018","10"
"14141","39889","changbuzz1_1.jpg","public://news/featured/changbuzz1_1.jpg","image/jpeg","","1539368692","2018","10"
"14142","39890","ahoward-robotics-280x250_1_1.jpg","public://news/featured/ahoward-robotics-280x250_1_1.jpg","image/jpeg","","1539368692","2018","10"
"14143","39891","champ-reforming4_1.jpg","public://news/featured/champ-reforming4_1.jpg","image/jpeg","","1539368692","2018","10"
"14144","39892","lively_3_0_1.jpg","public://news/featured/lively_3_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14145","39893","12437827_0_1.jpeg","public://news/featured/12437827_0_1.jpeg","image/jpeg","","1539368692","2018","10"
"14146","39894","arkadi_n_2.jpg","public://news/featured/arkadi_n_2.jpg","image/jpeg","","1539368692","2018","10"
"14147","39895","original_7_1.jpg","public://news/featured/original_7_1.jpg","image/jpeg","","1539368692","2018","10"
"14148","39896","johnnatemenoff2014_0_1_1.jpg","public://news/featured/johnnatemenoff2014_0_1_1.jpg","image/jpeg","","1539368692","2018","10"
"14156","39897","group1_0_2.jpg","public://news/featured/group1_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14157","39898","image_4586-northern-leopard-frog_1.jpg","public://news/featured/image_4586-northern-leopard-frog_1.jpg","image/jpeg","","1539368692","2018","10"
"14158","39899","raheem-beyah_1.jpg","public://news/featured/raheem-beyah_1.jpg","image/jpeg","","1539368692","2018","10"
"14159","39900","131018br219_0_2.jpg","public://news/featured/131018br219_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14160","39901","photo_lam_002_0_2.jpg","public://news/featured/photo_lam_002_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14161","39902","earwax_fig2_1.jpg","public://news/featured/earwax_fig2_1.jpg","image/jpeg","","1539368692","2018","10"
"14164","39903","download_1.png","public://news/featured/download_1.png","image/png","","1539368692","2018","10"
"14165","39904","dr-ayanna-howard_1.jpg","public://news/featured/dr-ayanna-howard_1.jpg","image/jpeg","","1539368692","2018","10"
"14166","39906","dixon_feature1rev_2.jpg","public://news/featured/dixon_feature1rev_2.jpg","image/jpeg","","1539368692","2018","10"
"14168","39908","omsanalytics_blog_daily_digest_2.jpeg","public://news/featured/omsanalytics_blog_daily_digest_2.jpeg","image/jpeg","","1539368692","2018","10"
"14167","39907","cropped-banner20132_2.png","public://news/featured/cropped-banner20132_2.png","image/png","","1539368692","2018","10"
"14169","39909","alenka_zajic_0_0_1.jpg","public://news/featured/alenka_zajic_0_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14170","39910","img_1386a_0_1.jpg","public://news/featured/img_1386a_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14171","39911","patel.butera.micro_.small_1_1.jpg","public://news/featured/patel.butera.micro_.small_1_1.jpg","image/jpeg","","1539368692","2018","10"
"14172","39912","ronjohnson_2.jpg","public://news/featured/ronjohnson_2.jpg","image/jpeg","","1539368692","2018","10"
"14174","39913","64fb61a4be6d5d193226eecb77179ef7_1.jpg","public://news/featured/64fb61a4be6d5d193226eecb77179ef7_1.jpg","image/jpeg","","1539368692","2018","10"
"14181","39920","drrusselldupuis-rgb-1_small_2.jpg","public://news/featured/drrusselldupuis-rgb-1_small_2.jpg","image/jpeg","","1539368692","2018","10"
"14175","39914","150929ar052_1.jpg","public://news/featured/150929ar052_1.jpg","image/jpeg","","1539368692","2018","10"
"14176","39915","shane_lettuce_1_4_2.jpg","public://news/featured/shane_lettuce_1_4_2.jpg","image/jpeg","","1539368692","2018","10"
"14177","39916","31590418201_9ea11da3f7_k_1.jpg","public://news/featured/31590418201_9ea11da3f7_k_1.jpg","image/jpeg","","1539368692","2018","10"
"14178","39917","capture_0_2.png","public://news/featured/capture_0_2.png","image/png","","1539368692","2018","10"
"14179","39918","death-registry_1.jpg","public://news/featured/death-registry_1.jpg","image/jpeg","","1539368692","2018","10"
"14180","39919","insidetheeff_1.png","public://news/featured/insidetheeff_1.png","image/png","","1539368692","2018","10"
"14182","39921","cat_1_1.jpg","public://news/featured/cat_1_1.jpg","image/jpeg","","1539368692","2018","10"
"14183","39922","130710br217_1.jpg","public://news/featured/130710br217_1.jpg","image/jpeg","","1539368692","2018","10"
"14184","39924","wendy-newstetter_1.jpg","public://news/featured/wendy-newstetter_1.jpg","image/jpeg","","1539368692","2018","10"
"14191","39925","31102911910_f12a122140_k_1.jpg","public://news/featured/31102911910_f12a122140_k_1.jpg","image/jpeg","","1539368692","2018","10"
"14192","39926","may72501-copy_1.jpg","public://news/featured/may72501-copy_1.jpg","image/jpeg","","1539368692","2018","10"
"14193","39927","shenzhenagreement_cr_120216_0_1.jpg","public://news/featured/shenzhenagreement_cr_120216_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14194","39928","metagenomics-cdc-lab_cdc_h_1.jpg","public://news/featured/metagenomics-cdc-lab_cdc_h_1.jpg","image/jpeg","","1539368692","2018","10"
"14195","39929","attribution1_1.jpg","public://news/featured/attribution1_1.jpg","image/jpeg","","1539368692","2018","10"
"14196","39930","f14b63786b38e7c48f0e6013321f46b4_1.jpg","public://news/featured/f14b63786b38e7c48f0e6013321f46b4_1.jpg","image/jpeg","","1539368692","2018","10"
"14197","39931","keishaoil_1.jpg","public://news/featured/keishaoil_1.jpg","image/jpeg","","1539368692","2018","10"
"14198","39932","capture_1.png","public://news/featured/capture_1.png","image/png","","1539368692","2018","10"
"14199","39933","wayne-clough-and-hugh-rice_natl_acad_construct_h_0_1.jpg","public://news/featured/wayne-clough-and-hugh-rice_natl_acad_construct_h_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14200","39934","russelldupuis131021br523_web_1_1.jpg","public://news/featured/russelldupuis131021br523_web_1_1.jpg","image/jpeg","","1539368692","2018","10"
"14201","39935","a-snapshot-of-the-official-grand-opening-for-our-materials-innovation-learning-laboratory-mill-w-our-eab-this-past-friday-1024x1024_1.jpg","public://news/featured/a-snapshot-of-the-official-grand-opening-for-our-materials-innovation-learning-laboratory-mill-w-our-eab-this-past-friday-1024x1024_1.jpg","image/jpeg","","1539368692","2018","10"
"14202","39936","image007_1.jpg","public://news/featured/image007_1.jpg","image/jpeg","","1539368692","2018","10"
"14204","39937","_tab0074-x2_1.jpg","public://news/featured/_tab0074-x2_1.jpg","image/jpeg","","1539368692","2018","10"
"14205","39938","bathum_mitchell_102716_800x375_1.jpg","public://news/featured/bathum_mitchell_102716_800x375_1.jpg","image/jpeg","","1539368692","2018","10"
"14206","39939","nenes_2.jpg","public://news/featured/nenes_2.jpg","image/jpeg","","1539368692","2018","10"
"14208","39941","ose_webpage_screenshot_h_1.jpg","public://news/featured/ose_webpage_screenshot_h_1.jpg","image/jpeg","","1539368692","2018","10"
"14207","39940","foralex_1_1.jpg","public://news/featured/foralex_1_1.jpg","image/jpeg","","1539368692","2018","10"
"14209","39942","formal_charles_reinke_2.jpg","public://news/featured/formal_charles_reinke_2.jpg","image/jpeg","","1539368692","2018","10"
"14210","39943","131018br219_1.jpg","public://news/featured/131018br219_1.jpg","image/jpeg","","1539368692","2018","10"
"14211","39944","25208654116_fe7560305e_o_1_1.jpg","public://news/featured/25208654116_fe7560305e_o_1_1.jpg","image/jpeg","","1539368692","2018","10"
"14212","39945","11-things_feature_gold_1.jpg","public://news/featured/11-things_feature_gold_1.jpg","image/jpeg","","1539368692","2018","10"
"14213","39946","kwong_gabe_georgia_tech_photo-preferred.jpg_0_2.jpeg","public://news/featured/kwong_gabe_georgia_tech_photo-preferred.jpg_0_2.jpeg","image/jpeg","","1539368692","2018","10"
"14214","39947","lam-microfluidic-device_0_1.jpg","public://news/featured/lam-microfluidic-device_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14216","39948","techmic_1.png","public://news/featured/techmic_1.png","image/png","","1539368692","2018","10"
"14217","39949","rosalee_1.png","public://news/featured/rosalee_1.png","image/png","","1539368692","2018","10"
"14218","39951","platt_0_2.jpg","public://news/featured/platt_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14219","39952","cicomp-300x300_1.jpg","public://news/featured/cicomp-300x300_1.jpg","image/jpeg","","1539368692","2018","10"
"14224","39954","28929415391_b60068a2ab_o_1.jpg","public://news/featured/28929415391_b60068a2ab_o_1.jpg","image/jpeg","","1539368692","2018","10"
"14225","39955","rohatgi_2006_0_2_1.jpg","public://news/featured/rohatgi_2006_0_2_1.jpg","image/jpeg","","1539368692","2018","10"
"14226","39956","10p1000-p22-006_6_1.jpg","public://news/featured/10p1000-p22-006_6_1.jpg","image/jpeg","","1539368692","2018","10"
"14227","39957","junwen_zhang_chattahoochee_river_1.jpg","public://news/featured/junwen_zhang_chattahoochee_river_1.jpg","image/jpeg","","1539368692","2018","10"
"14228","39958","yang-speaking_1.jpg","public://news/featured/yang-speaking_1.jpg","image/jpeg","","1539368692","2018","10"
"14229","39959","xlyndy.axon__1.jpg","public://news/featured/xlyndy.axon__1.jpg","image/jpeg","","1539368692","2018","10"
"14231","39960","dscn1188merc_2.jpg","public://news/featured/dscn1188merc_2.jpg","image/jpeg","","1539368692","2018","10"
"14232","39961","zl_wang_0_1.jpg","public://news/featured/zl_wang_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14233","39962","usnwr_2017_ugv2_0_2.jpg","public://news/featured/usnwr_2017_ugv2_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14234","39963","mitchellbronze2_2.jpg","public://news/featured/mitchellbronze2_2.jpg","image/jpeg","","1539368692","2018","10"
"14235","39964","150824r163_1.jpg","public://news/featured/150824r163_1.jpg","image/jpeg","","1539368692","2018","10"
"14238","39965","index_2.png","public://news/featured/index_2.png","image/png","","1539368692","2018","10"
"14239","39966","protecting_grid_1.jpg","public://news/featured/protecting_grid_1.jpg","image/jpeg","","1539368692","2018","10"
"14240","39967","ted-colbert_1.jpg","public://news/featured/ted-colbert_1.jpg","image/jpeg","","1539368692","2018","10"
"14242","39968","bonnieferri131115r334_web_0_2.jpg","public://news/featured/bonnieferri131115r334_web_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14244","39970","2016usatagncsprintbycruse0856_1.jpg","public://news/featured/2016usatagncsprintbycruse0856_1.jpg","image/jpeg","","1539368692","2018","10"
"14245","39971","screen-shot-2016-08-18-at-1-58-13-pm_1.png","public://news/featured/screen-shot-2016-08-18-at-1-58-13-pm_1.png","image/png","","1539368692","2018","10"
"14246","39972","moorman-wick_norfolk_southern_v_1.jpg","public://news/featured/moorman-wick_norfolk_southern_v_1.jpg","image/jpeg","","1539368692","2018","10"
"14250","39973","0624103-p27_59_0_1.jpg","public://news/featured/0624103-p27_59_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14254","39975","mechanical-force-3709_0_1.jpg","public://news/featured/mechanical-force-3709_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14257","39976","oakridge1_0_2.jpg","public://news/featured/oakridge1_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14258","39977","i-zdfctvm-x2_1.jpg","public://news/featured/i-zdfctvm-x2_1.jpg","image/jpeg","","1539368692","2018","10"
"14259","39978","original_6_1.jpg","public://news/featured/original_6_1.jpg","image/jpeg","","1539368692","2018","10"
"14260","39979","400xx_scale_2_1.jpg","public://news/featured/400xx_scale_2_1.jpg","image/jpeg","","1539368692","2018","10"
"14261","39980","davidspencergatech_080916_2_1.jpg","public://news/featured/davidspencergatech_080916_2_1.jpg","image/jpeg","","1539368692","2018","10"
"14263","39981","krish_roy_vatican_0_2.jpg","public://news/featured/krish_roy_vatican_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14264","39982","1-mobile-x-winners-1024x680_1.jpg","public://news/featured/1-mobile-x-winners-1024x680_1.jpg","image/jpeg","","1539368692","2018","10"
"14265","39983","original_5_1.jpg","public://news/featured/original_5_1.jpg","image/jpeg","","1539368692","2018","10"
"14268","39984","side-channel12_1.jpg","public://news/featured/side-channel12_1.jpg","image/jpeg","","1539368692","2018","10"
"14269","39985","ayanna_2012_1.jpg","public://news/featured/ayanna_2012_1.jpg","image/jpeg","","1539368692","2018","10"
"14271","39986","egerstedtheadshot_1.jpg","public://news/featured/egerstedtheadshot_1.jpg","image/jpeg","","1539368692","2018","10"
"14273","39987","sure-2016_1024x768_1.png","public://news/featured/sure-2016_1024x768_1.png","image/png","","1539368692","2018","10"
"14274","39988","capture_9_1.jpg","public://news/featured/capture_9_1.jpg","image/jpeg","","1539368692","2018","10"
"14275","39989","yang-vigor16-9_1.jpg","public://news/featured/yang-vigor16-9_1.jpg","image/jpeg","","1539368692","2018","10"
"14276","39990","bivins_aaron_01_1.jpg","public://news/featured/bivins_aaron_01_1.jpg","image/jpeg","","1539368692","2018","10"
"14277","39991","rollinrobots_testrack_1.jpg","public://news/featured/rollinrobots_testrack_1.jpg","image/jpeg","","1539368692","2018","10"
"14278","39992","millenials_0_1.jpg","public://news/featured/millenials_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14279","39993","williams_assocdean_featurerev_0_1.jpg","public://news/featured/williams_assocdean_featurerev_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14280","39994","braun_1_1.jpg","public://news/featured/braun_1_1.jpg","image/jpeg","","1539368692","2018","10"
"14281","39995","minnesota-wild-hockey-action-photo_web2_2.jpg","public://news/featured/minnesota-wild-hockey-action-photo_web2_2.jpg","image/jpeg","","1539368692","2018","10"
"14282","39996","capture_8_1.jpg","public://news/featured/capture_8_1.jpg","image/jpeg","","1539368692","2018","10"
"14284","39997","silicon-dioxide-5767_0_1.jpg","public://news/featured/silicon-dioxide-5767_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14286","39998","durus_with_shoes_2.jpg","public://news/featured/durus_with_shoes_2.jpg","image/jpeg","","1539368692","2018","10"
"14290","40000","cassieheadshot-paraolympics2wr_0_1.png","public://news/featured/cassieheadshot-paraolympics2wr_0_1.png","image/png","","1539368692","2018","10"
"14291","40001","dollars-and-sense-shireen-khan_d1a4281_v1fs-copy_2.jpg","public://news/featured/dollars-and-sense-shireen-khan_d1a4281_v1fs-copy_2.jpg","image/jpeg","","1539368692","2018","10"
"14293","40002","jamesdahlman_2.jpg","public://news/featured/jamesdahlman_2.jpg","image/jpeg","","1539368692","2018","10"
"14298","40004","lindsey-maggie_v_1.jpg","public://news/featured/lindsey-maggie_v_1.jpg","image/jpeg","","1539368692","2018","10"
"14299","40005","haiti_1.jpg","public://news/featured/haiti_1.jpg","image/jpeg","","1539368692","2018","10"
"14302","40006","acc-logo-hero-1434127023410_1.png","public://news/featured/acc-logo-hero-1434127023410_1.png","image/png","","1539368692","2018","10"
"14303","40007","waves_copy_1.png","public://news/featured/waves_copy_1.png","image/png","","1539368692","2018","10"
"14306","40010","bt1606_georgia_cells_1.jpg","public://news/featured/bt1606_georgia_cells_1.jpg","image/jpeg","","1539368692","2018","10"
"14304","40008","wang-with-tribo-led_1.jpg","public://news/featured/wang-with-tribo-led_1.jpg","image/jpeg","","1539368692","2018","10"
"14305","40009","8708761298_bec6d77673_b_1_1.jpg","public://news/featured/8708761298_bec6d77673_b_1_1.jpg","image/jpeg","","1539368692","2018","10"
"14307","40011","dscn1108_1.jpg","public://news/featured/dscn1108_1.jpg","image/jpeg","","1539368692","2018","10"
"14308","40012","original_4_2.jpg","public://news/featured/original_4_2.jpg","image/jpeg","","1539368692","2018","10"
"14309","40013","linda_jordan_1.png","public://news/featured/linda_jordan_1.png","image/png","","1539368692","2018","10"
"14310","40014","adhesion-signature95_0_1.jpg","public://news/featured/adhesion-signature95_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14311","40015","wwlogofinal4c_tf_1.png","public://news/featured/wwlogofinal4c_tf_1.png","image/png","","1539368692","2018","10"
"14312","40016","devesh-ranjan47_0_1.jpg","public://news/featured/devesh-ranjan47_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14313","40017","veteran-inline-today-160531_1f88650c1a7cfbff5e54ad22e1ada017.today-inline-large_1.jpg","public://news/featured/veteran-inline-today-160531_1f88650c1a7cfbff5e54ad22e1ada017.today-inline-large_1.jpg","image/jpeg","","1539368692","2018","10"
"14314","40018","740xx_scale_8_2.jpg","public://news/featured/740xx_scale_8_2.jpg","image/jpeg","","1539368692","2018","10"
"14316","40019","original_3_2.jpg","public://news/featured/original_3_2.jpg","image/jpeg","","1539368692","2018","10"
"14317","40020","liangofficialmesm_1.jpg","public://news/featured/liangofficialmesm_1.jpg","image/jpeg","","1539368692","2018","10"
"14318","40021","feature_cooler_0_1.jpg","public://news/featured/feature_cooler_0_1.jpg","image/jpeg","","1539368692","2018","10"
"14319","40022","photo_shannonyee_1.jpg","public://news/featured/photo_shannonyee_1.jpg","image/jpeg","","1539368692","2018","10"
"14320","40023","garymayatroundtable_1_1.jpg","public://news/featured/garymayatroundtable_1_1.jpg","image/jpeg","","1539368692","2018","10"
"14322","40025","images_5_1.jpg","public://news/featured/images_5_1.jpg","image/jpeg","","1539368692","2018","10"
"14321","40024","keysight_2.jpg","public://news/featured/keysight_2.jpg","image/jpeg","","1539368692","2018","10"
"14587","40232","awards_photo_2_0_1.jpg","public://news/featured/awards_photo_2_0_1.jpg","image/jpeg","","1539368761","2018","10"
"14323","40026","400xx_scale_1_1.jpg","public://news/featured/400xx_scale_1_1.jpg","image/jpeg","","1539368692","2018","10"
"14327","40028","index_21_1.jpg","public://news/featured/index_21_1.jpg","image/jpeg","","1539368692","2018","10"
"14328","40029","cap_1.jpg","public://news/featured/cap_1.jpg","image/jpeg","","1539368692","2018","10"
"14329","40030","garymayatroundtable_0_2.jpg","public://news/featured/garymayatroundtable_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14330","40031","leo_benatar_0_2.jpg","public://news/featured/leo_benatar_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14331","40032","gmay1_2_1.jpg","public://news/featured/gmay1_2_1.jpg","image/jpeg","","1539368692","2018","10"
"14332","40033","whatsnext500_1.jpg","public://news/featured/whatsnext500_1.jpg","image/jpeg","","1539368692","2018","10"
"14335","40034","edu_astronauts_2.jpg","public://news/featured/edu_astronauts_2.jpg","image/jpeg","","1539368692","2018","10"
"14336","40035","microfluidic_chip2_1.jpg","public://news/featured/microfluidic_chip2_1.jpg","image/jpeg","","1539368692","2018","10"
"14337","40036","team-airbus_1.jpg","public://news/featured/team-airbus_1.jpg","image/jpeg","","1539368692","2018","10"
"14342","40039","peterson_2.jpg","public://news/featured/peterson_2.jpg","image/jpeg","","1539368692","2018","10"
"14343","40040","brew-julian-300_1.jpg","public://news/featured/brew-julian-300_1.jpg","image/jpeg","","1539368692","2018","10"
"14344","40041","usip-illustration_1.jpg","public://news/featured/usip-illustration_1.jpg","image/jpeg","","1539368692","2018","10"
"14345","40042","img_4732_2.jpg","public://news/featured/img_4732_2.jpg","image/jpeg","","1539368692","2018","10"
"14346","40043","740xx_scale_7_1.jpg","public://news/featured/740xx_scale_7_1.jpg","image/jpeg","","1539368692","2018","10"
"14347","40044","b99709380z.1_20160419090638_000_g23fahgu.1-1_2.jpg","public://news/featured/b99709380z.1_20160419090638_000_g23fahgu.1-1_2.jpg","image/jpeg","","1539368692","2018","10"
"14350","40045","unfood_0_2.jpg","public://news/featured/unfood_0_2.jpg","image/jpeg","","1539368692","2018","10"
"14351","40046","more-than-10-million-cargo-containers-enter-the-united-states-every-year_1.jpeg","public://news/featured/more-than-10-million-cargo-containers-enter-the-united-states-every-year_1.jpeg","image/jpeg","","1539368692","2018","10"
"14352","40047","binbin_chen-hi-res_2.jpg","public://news/featured/binbin_chen-hi-res_2.jpg","image/jpeg","","1539368692","2018","10"
"14353","40048","cfn1de6weaeqgcb_1.jpg","public://news/featured/cfn1de6weaeqgcb_1.jpg","image/jpeg","","1539368692","2018","10"
"14354","40049","nsf1_1.jpg","public://news/featured/nsf1_1.jpg","image/jpeg","","1539368692","2018","10"
"14355","40050","index_18_1.jpg","public://news/featured/index_18_1.jpg","image/jpeg","","1539368692","2018","10"
"14356","40051","bivins-aaron_h_2.jpg","public://news/featured/bivins-aaron_h_2.jpg","image/jpeg","","1539368692","2018","10"
"14357","40052","inventure_2_1.jpg","public://news/featured/inventure_2_1.jpg","image/jpeg","","1539368692","2018","10"
"14363","40054","index_17_1.jpg","public://news/featured/index_17_1.jpg","image/jpeg","","1539368692","2018","10"
"14364","40055","saleh-jospeh3_1.jpg","public://news/featured/saleh-jospeh3_1.jpg","image/jpeg","","1539368692","2018","10"
"14366","40057","bonnieferri131115r334_web_1.jpg","public://news/featured/bonnieferri131115r334_web_1.jpg","image/jpeg","","1539368692","2018","10"
"14368","40059","2016inventureallwinners_1_2.jpg","public://news/featured/2016inventureallwinners_1_2.jpg","image/jpeg","","1539368692","2018","10"
"14367","40058","dryingtent_1_1.jpg","public://news/featured/dryingtent_1_1.jpg","image/jpeg","","1539368692","2018","10"
