"csv_fid","csv_pid","csv_caption","csv_mime","csv_filename","csv_filepath","csv_status","csv_date","csv_date_y","csv_year_m"
"17214","2888","First of five women to graduate: Georgia Tech’s first female students to graduate were Elizabeth Herndon and Diane Michel in 1956. Two years later, Quo was one of just three women to graduate in the class of 1958.","image/png","quo_5-women.png","public://uploads/2020/03/quo_5-women.png","Permanent","1584634323","2020","03"
"17215","2893","First woman to earn a bachelor’s and a master’s at Tech: After receiving her bachelor’s, Martha Quo decided to use the last of her G.I. Bill to fund a master’s in Textile Engineering. She completed her thesis in 1960. ","image/png","quo_2-mortarboards.png","public://uploads/2020/03/quo_2-mortarboards.png","Permanent","1584634323","2020","03"
"17230","2914","Katie Zhu presents a poster detailing her latest work in epilepsy research at the National Conference of Undergraduate Research. ","image/jpeg","posterpres.jpg","public://uploads/2020/03/posterpres.jpg","Permanent","1585157199","2020","03"
"17231","2915","Zhu and a fellow member of the Society of Women Engineers accept a check from the Georgia Tech Student Foundation that helped fund their volunteer programs.","image/png","zhu-check_edit.png","public://uploads/2020/03/zhu-check_edit.png","Permanent","1585157199","2020","03"
"17241","2921","","image/jpeg","0543860a-p1-97.jpg","public://uploads/2020/03/0543860a-p1-97.jpg","Permanent","1585333552","2020","03"
"17242","2923","","image/jpeg","09c2003-p27-004.jpg","public://uploads/2020/03/09c2003-p27-004.jpg","Permanent","1585334460","2020","03"
"17244","2927","","image/jpeg","socially_distanced_queuing_sign.jpg","public://uploads/2020/03/socially_distanced_queuing_sign.jpg","Permanent","1585335620","2020","03"
"17248","2934","","image/jpeg","r_3mjwdjqgthn65mj_5661bc6b-049d-4757-bd5e-2701d28fc2b0.jpeg","public://uploads/2020/03/r_3mjwdjqgthn65mj_5661bc6b-049d-4757-bd5e-2701d28fc2b0.jpeg","Permanent","1585587093","2020","03"
"17249","2935","","image/jpeg","r_3kmhulwllzcnbwt_img_7897.jpg","public://uploads/2020/03/r_3kmhulwllzcnbwt_img_7897.jpg","Permanent","1585587093","2020","03"
"17255","2936","","image/jpeg","r_1mllxsgqxixq4rn_55756947-3fba-4b25-a186-de0d8944be17.jpeg","public://uploads/2020/03/r_1mllxsgqxixq4rn_55756947-3fba-4b25-a186-de0d8944be17.jpeg","Permanent","1585587334","2020","03"
"17254","2938","","image/jpeg","r_1lurhqhlzwm5ury_fc2d45c6-521b-4264-ae4c-7d93f2d2afaf.jpeg","public://uploads/2020/03/r_1lurhqhlzwm5ury_fc2d45c6-521b-4264-ae4c-7d93f2d2afaf.jpeg","Permanent","1585587140","2020","03"
"17256","2939","","image/jpeg","r_3leomrpgxbz8txq_img_4911.jpg","public://uploads/2020/03/r_3leomrpgxbz8txq_img_4911_0.jpg","Permanent","1585587334","2020","03"
"17258","2940","","image/jpeg","r_2s79fduo2nd3rb9_ad40cfc4-da1c-4346-96e9-1ce7416530a6.jpg","public://uploads/2020/03/r_2s79fduo2nd3rb9_ad40cfc4-da1c-4346-96e9-1ce7416530a6.jpg","Permanent","1585587334","2020","03"
"17261","2942","","image/jpeg","r_2ywbqjz8mkiyaxe_086c9935-1f5f-44c5-b4a4-23270b097f04.jpeg","public://uploads/2020/03/r_2ywbqjz8mkiyaxe_086c9935-1f5f-44c5-b4a4-23270b097f04_0.jpeg","Permanent","1585587461","2020","03"
"17260","2943","","image/jpeg","r_3g7jmwszfwhyxsq_img_20200328_115511.jpg","public://uploads/2020/03/r_3g7jmwszfwhyxsq_img_20200328_115511.jpg","Permanent","1585587461","2020","03"
"17262","2944","","image/jpeg","r_3m8mqphqv8hmulz_img_20200328_085239.jpg","public://uploads/2020/03/r_3m8mqphqv8hmulz_img_20200328_085239.jpg","Permanent","1585587809","2020","03"
"17264","2945","","image/jpeg","r_10yf5zu4mqkkjlo_e4801f77-2285-49bb-abeb-a1b4d81c72db.jpeg","public://uploads/2020/03/r_10yf5zu4mqkkjlo_e4801f77-2285-49bb-abeb-a1b4d81c72db.jpeg","Permanent","1585587809","2020","03"
"17263","2946","","image/jpeg","r_26moemz2qptdbjs_6af71983-190f-47fe-8da7-4abc5520ecad.jpeg","public://uploads/2020/03/r_26moemz2qptdbjs_6af71983-190f-47fe-8da7-4abc5520ecad.jpeg","Permanent","1585587809","2020","03"
"17271","2947","","image/jpeg","r_3mrppmoohfs6fk6_inbound1872421161961724497.jpg","public://uploads/2020/03/r_3mrppmoohfs6fk6_inbound1872421161961724497_0.jpg","Permanent","1585587809","2020","03"
"17269","2948","","image/jpeg","r_31o2wu07swqy7ve_david_virtual_pi_mile_march_2020.jpg","public://uploads/2020/03/r_31o2wu07swqy7ve_david_virtual_pi_mile_march_2020.jpg","Permanent","1585587809","2020","03"
"17272","2949","","image/jpeg","0543860a-p1-97.jpg","public://uploads/2020/03/0543860a-p1-97_0.jpg","Permanent","1585588256","2020","03"
"17274","2953","The statue of Dean George C. Griffin stands guard outside of the Ferst Center for the Arts.","image/jpeg","49714510801_f0a583bb6e_k.jpg","public://uploads/2020/03/49714510801_f0a583bb6e_k.jpg","Permanent","1585678432","2020","03"
"17275","2955","The Campanile is framed against a beautifully blue sky and the Atlanta skyline.","image/jpeg","49713968013_5dcf524ccb_k.jpg","public://uploads/2020/03/49713968013_5dcf524ccb_k.jpg","Permanent","1585678432","2020","03"
"17276","2957","Tech Green is as green and inviting as ever. Nearby, the Clough Undergraduate Learning Commons patiently waits for the return of its occupants.","image/jpeg","49714505746_fe5b86a0a3_k.jpg","public://uploads/2020/03/49714505746_fe5b86a0a3_k.jpg","Permanent","1585678432","2020","03"
"17277","2959","A symbol of knowledge and scientific discovery, the Einstein statue lounges on his bench.","image/jpeg","49714820007_608ab11b9e_k.jpg","public://uploads/2020/03/49714820007_608ab11b9e_k.jpg","Permanent","1585678530","2020","03"
"17278","2961","Flowers and trees are in full bloom at the foot of Tech Tower.","image/jpeg","49714482706_f22dfa49b5_k.jpg","public://uploads/2020/03/49714482706_f22dfa49b5_k.jpg","Permanent","1585678530","2020","03"
"17279","2963","As evening falls, the Kendeda Building is illuminated with light.","image/jpeg","49713922608_e2b0928556_k.jpg","public://uploads/2020/03/49713922608_e2b0928556_k.jpg","Permanent","1585678530","2020","03"
"17294","2965","The RoboSub team spent a day at the Campus Recreation Center pool testing the sensing capabilities of their autonomous submarine.","image/png","marinerobotics_2.png","public://uploads/2020/04/marinerobotics_2_0.png","Permanent","1585853247","2020","04"
"17288","2972","Kit parts (green) to make respirator part (white)","image/jpeg","img_5209.jpeg","public://uploads/2020/04/img_5209.jpeg","Permanent","1585843041","2020","04"
"17289","2978","Lee Whitcher wearing a manufactured mask","image/png","lee_in_mask.png","public://uploads/2020/04/lee_in_mask.png","Permanent","1585843041","2020","04"
"17297","2984","","image/jpeg","roy_bethune_-_oldest_gt_alumnus-8.jpg","public://uploads/2020/04/roy_bethune_-_oldest_gt_alumnus-8.jpg","Permanent","1586281129","2020","04"
"17301","2990","","image/jpeg","roy_bethune_1937.jpeg","public://uploads/2020/04/roy_bethune_1937.jpeg","Permanent","1586282097","2020","04"
"17302","2994","","image/jpeg","roy_bethune_-_oldest_gt_alumnus-17.jpg","public://uploads/2020/04/roy_bethune_-_oldest_gt_alumnus-17_0.jpg","Permanent","1586282097","2020","04"
"17303","2995","Bethune looks through his Georgia Tech class of 1937 yearbook.","image/jpeg","roy_bethune_-_oldest_gt_alumnus-8.jpg","public://uploads/2020/04/roy_bethune_-_oldest_gt_alumnus-8_0.jpg","Permanent","1586282097","2020","04"
"17308","3006","Industrial Engineering Professor, Nagi Gabraeel","image/jpeg","nagi_gebraeel_square_0_0.jpg","public://uploads/2020/04/nagi_gebraeel_square_0_0.jpg","Permanent","1586879269","2020","04"
"17312","3010","On April 11, 1970, the Saturn V rocket blasts off, carrying the crew of Apollo 13 to space. ","image/jpeg","original-2.jpg","public://uploads/2020/04/original-2.jpg","Permanent","1586965176","2020","04"
"17316","3014","A representation of the command module and the lunar module docked together. The service module is where the technical failure took place. ","image/png","spacecraft_diagram.png","public://uploads/2020/04/spacecraft_diagram.png","Permanent","1586966644","2020","04"
"17317","3015","A view inside Mission Control Center during the Apollo 13 oxygen cell failure on April 14, 1970. An explosion on the service module had sent the crew scrambling to respond, leading them to notify Mission Control with the famous words ""Houston, we've had a problem"" (later popularized in the 1995 film ""Apollo 13"" as ""Houston, we have a problem"")","image/jpeg","original-4.jpg","public://uploads/2020/04/original-4.jpg","Permanent","1586967318","2020","04"
"17320","3023","One of the Apollo 13 astronauts trying to sleep in the cold, dark spacecraft after power down ","image/jpeg","original-9.jpg","public://uploads/2020/04/original-9_0.jpg","Permanent","1586972733","2020","04"
"17322","3031","The Apollo 13 command module safely falling to splashdown in the Pacific Ocean","image/jpeg","original-14.jpg","public://uploads/2020/04/original-14.jpg","Permanent","1586973951","2020","04"
"17323","3035","The crew wait for the rescue helicopter after splashdown ","image/jpeg","original-17.jpg","public://uploads/2020/04/original-17.jpg","Permanent","1586974982","2020","04"
"17324","3037","Flight Director Gene Franz and the rest of the team at mission control celebrate the crew's safe return home. ","image/jpeg","original-15.jpg","public://uploads/2020/04/original-15.jpg","Permanent","1586974982","2020","04"
"17325","3039","This view of the severely damaged Apollo 13 service module was photographed from the lunar module/command module following service-module jettisoning on April 17, 1970. An entire panel on the service module was blown away by the apparent explosion of an oxygen tank. ","image/jpeg","sm.jpg","public://uploads/2020/04/sm.jpg","Permanent","1586975391","2020","04"
"17335","3051","""Oh, I hear that you are graduating soon! Congratulations on your achievement! Now you do need regalia to graduate, yes?"", said Tom Nook, real-estate mogul","image/png","181_200131_nsw_animal-crossing-new-horizons_characters-286-790x790.png","public://uploads/2020/04/181_200131_nsw_animal-crossing-new-horizons_characters-286-790x790.png","Permanent","1587473336","2020","04"
"17336","3053","","image/jpeg","imgpsh_mobile_save-1.jpg","public://uploads/2020/04/imgpsh_mobile_save-1.jpg","Permanent","1587473459","2020","04"
"17337","3054","","image/jpeg","imgpsh_mobile_save-2.jpg","public://uploads/2020/04/imgpsh_mobile_save-2.jpg","Permanent","1587473459","2020","04"
"17338","3055","","image/jpeg","imgpsh_mobile_save-3.jpg","public://uploads/2020/04/imgpsh_mobile_save-3.jpg","Permanent","1587473459","2020","04"
"17339","3056","","image/jpeg","imgpsh_mobile_save-5.jpg","public://uploads/2020/04/imgpsh_mobile_save-5.jpg","Permanent","1587473459","2020","04"
"17340","3057","","image/jpeg","imgpsh_mobile_save-4.jpg","public://uploads/2020/04/imgpsh_mobile_save-4.jpg","Permanent","1587473459","2020","04"
"17341","3058","","image/jpeg","imgpsh_mobile_save.jpg","public://uploads/2020/04/imgpsh_mobile_save.jpg","Permanent","1587473459","2020","04"
"17342","3062","","image/jpeg","ewicq99vaaed1_m.jpg","public://uploads/2020/04/ewicq99vaaed1_m.jpg","Permanent","1587473817","2020","04"
"17343","3063","","image/jpeg","ewicq-au0ai-khz.jpeg","public://uploads/2020/04/ewicq-au0ai-khz.jpeg","Permanent","1587473817","2020","04"
"17344","3064","","image/jpeg","ewicq9uueaaohnc.jpeg","public://uploads/2020/04/ewicq9uueaaohnc.jpeg","Permanent","1587473817","2020","04"
"17347","3066","","image/jpeg","ezgif-4-50d930bc47e9.jpg","public://uploads/2020/04/ezgif-4-50d930bc47e9.jpg","Permanent","1587475377","2020","04"
"17353","3075","Students in Kwong's Laboratory for Synthetic Immunity ","image/jpeg","kwong_story_image.jpg","public://uploads/2020/04/kwong_story_image.jpg","Permanent","1588002091","2020","04"
"17359","3079","","image/jpeg","94639525_10213513495870893_7278184866074591232_o.jpg","public://uploads/2020/04/94639525_10213513495870893_7278184866074591232_o_0.jpg","Permanent","1588012504","2020","04"
"17357","3080","","image/jpeg","94488491_10213513496150900_1358428345326370816_o.jpg","public://uploads/2020/04/94488491_10213513496150900_1358428345326370816_o.jpg","Permanent","1588012251","2020","04"
"17358","3081","","image/jpeg","94515918_10213513496230902_1395098127559557120_o.jpg","public://uploads/2020/04/94515918_10213513496230902_1395098127559557120_o.jpg","Permanent","1588012251","2020","04"
"17360","3083","","image/jpeg","georgia-tech-celebrates-graduates-header.jpg","public://uploads/2020/04/georgia-tech-celebrates-graduates-header.jpg","Permanent","1588012710","2020","04"
"17361","3084","","image/png","hashtag-ramblinon.png","public://uploads/2020/04/hashtag-ramblinon.png","Permanent","1588012784","2020","04"
"17362","3085","","image/png","hashtag_gt20.png","public://uploads/2020/04/hashtag_gt20.png","Permanent","1588012784","2020","04"
"17369","3097","Wang at the undergraduate commencement ceremony in December 2019.","image/jpeg","img_50689231.jpg","public://uploads/2020/04/img_50689231.jpg","Permanent","1588093353","2020","04"
"17374","3100","","image/jpeg","grad-backgrounds-15.jpg","public://uploads/2020/04/grad-backgrounds-15.jpg","Permanent","1588272582","2020","04"
"17376","3103","","image/jpeg","grad-backgrounds-15.jpg","public://uploads/2020/04/grad-backgrounds-15_0.jpg","Permanent","1588272786","2020","04"
"17384","3128","","image/jpeg","georgia-tech-celebrates-graduates-header.jpg","public://uploads/2020/04/georgia-tech-celebrates-graduates-header_0.jpg","Permanent","1588273904","2020","04"
"17407","3156","Bao Nguyen at Tech on the Binary Bridge","image/jpeg","baonguyen_cyber_edit.jpg","public://uploads/2020/05/baonguyen_cyber_edit.jpg","Permanent","1588961510","2020","05"
"17409","3163","Sophia Velastegui, mechanical engineering grad and chief technology officer for operation applications at Microsoft","image/jpeg","headshots-sophia-velastegui-030-final-v2_002.jpg","public://uploads/2020/05/headshots-sophia-velastegui-030-final-v2_002.jpg","Permanent","1588961893","2020","05"
"17412","3169","Funded by the Atlanta Police Department and the City of South Fulton, GA, Yao Xie has been working on data-driven policing for years. ","image/jpeg","19c2300-p3-007.jpg","public://uploads/2020/05/19c2300-p3-007.jpg","Permanent","1588962512","2020","05"
"17414","3173","Xie spent a year looking at the information the Atlanta Police Department had gathered about their patrolling layout","image/jpeg","19c2300-p3-003.jpg","public://uploads/2020/05/19c2300-p3-003_0.jpg","Permanent","1588962976","2020","05"
"17417","3179","Kolby Hanley at UltraView headquarters with the respirator kits ","image/jpeg","kolby_at_ultraview_002.jpeg","public://uploads/2020/05/kolby_at_ultraview_002.jpeg","Permanent","1588963638","2020","05"
"17418","3183","Emory University physician Jay Sanford and his wife Joanne are seen testing the intubation cover that Sanford and Aerospace Engineering doctoral student Lee Whitchter recently refined.","image/jpeg","sanford_and_wife_with_intubation_cover2_002.jpg","public://uploads/2020/05/sanford_and_wife_with_intubation_cover2_002.jpg","Permanent","1588963638","2020","05"
"17419","3186","Researchers evaluate operation of a simple, low-cost ventilator based on the resuscitation bags carried in ambulances. ","image/jpeg","ventilator.jpg","public://uploads/2020/05/ventilator.jpg","Permanent","1588964012","2020","05"
"17420","3191","Using resources of the Flowers Invention Studio – such as 3D printers – the group has already produced thousands of face shields. ","image/jpeg","face_shields.jpg","public://uploads/2020/05/face_shields.jpg","Permanent","1588964012","2020","05"
"17423","3195","Philip Santangelo in his lab. ","image/jpeg","santagelo.jpg","public://uploads/2020/05/santagelo.jpg","Permanent","1588964436","2020","05"
"17424","3203","James Dahlman in his lab. ","image/jpeg","dahlman_headshot.jpg","public://uploads/2020/05/dahlman_headshot.jpg","Permanent","1588964753","2020","05"
"17425","3207","Microfluidic chip. ","image/jpeg","microfluidic_chip.jpg","public://uploads/2020/05/microfluidic_chip.jpg","Permanent","1588964844","2020","05"
"17427","3214","Matthew McDowell, Assistant Professor in the School of Materials Science and Engineering","image/jpeg","19c10200-p44-004.jpg","public://uploads/2020/05/19c10200-p44-004.jpg","Permanent","1588967421","2020","05"
"17428","3218","","image/jpeg","19c10200-p44-002.jpg","public://uploads/2020/05/19c10200-p44-002.jpg","Permanent","1588967421","2020","05"
"17429","3221","Dave McDowell, Carter N. Paden Jr. Distinguished Chair in Metals Processing in the Woodruff School of Mechanical Engineering","image/jpeg","n18c5413_p1_004.jpg","public://uploads/2020/05/n18c5413_p1_004.jpg","Permanent","1588967421","2020","05"
"17432","3225","Boyce Technologies Emergency Ventilator with the Singers' controller","image/jpeg","emergency_ventilator_at_an_angle.jpg","public://uploads/2020/05/emergency_ventilator_at_an_angle.jpg","Permanent","1589199386","2020","05"
"17437","3244","Craig Green (Ph.D. ME, ’12), the CTO of Carbice, a Georgia Tech startup.","image/jpeg","craig_green.jpg","public://uploads/2020/05/craig_green.jpg","Permanent","1589213230","2020","05"
"17438","3248","Elsa Reichmanis, professor in the School of Chemical and Biomolecular Engineering","image/jpeg","140825ar088.jpg","public://uploads/2020/05/140825ar088.jpg","Permanent","1589213230","2020","05"
"17441","3253","Glenn Lightsey, a David Lewis Professor of Space Systems Technology in the Daniel Guggenheim School of Aerospace Engineering ","image/jpeg","lightsey_final_v2.jpg","public://uploads/2020/05/lightsey_final_v2.jpg","Permanent","1589213934","2020","05"
"17442","3258","Koki Ho, assistant professor in the School of Aerospace Engineering","image/jpeg","koki_ho_final.jpg","public://uploads/2020/05/koki_ho_final.jpg","Permanent","1589213934","2020","05"
"17443","3263","Ross Ethier, professor in the Coulter Department of Biomedical Engineering and Georgia Research Alliance Lawrence L. Gellerstedt, Jr. Eminent Scholar in Bioengineering","image/jpeg","ross_ethier_final.jpg","public://uploads/2020/05/ross_ethier_final.jpg","Permanent","1589213934","2020","05"
"17473","3270","John Taylor, professor in the School of Civil and Environmental Engineering ","image/png","taylor-edit-final-3.png","public://uploads/2020/05/taylor-edit-final-3.png","Permanent","1589380906","2020","05"
"17446","3275","John Crittenden, professor in the School of Cvil and Environmental Engineering","image/jpeg","crittenden-edit-final.jpg","public://uploads/2020/05/crittenden-edit-final.jpg","Permanent","1589224380","2020","05"
"17447","3280","Emily Grubert, assistant professor in the School of Civil and Environmental Engineering","image/jpeg","grubert-edit-final.jpg","public://uploads/2020/05/grubert-edit-final.jpg","Permanent","1589224380","2020","05"
"17451","3282","Devesh Ranjan, J. Erskine Love Jr. Early Career Professorship in the Woodruff School of Mechanical Engineering, in his lab","image/jpeg","devesh-ranjan-meek-2.jpg","public://uploads/2020/05/devesh-ranjan-meek-2.jpg","Permanent","1589225572","2020","05"
"17452","3284","Adam Steinberg, associate professor in the School of Aerospace Engineering","image/jpeg","adam_steinberg.jpg","public://uploads/2020/05/adam_steinberg.jpg","Permanent","1589225572","2020","05"
"17453","3288","Mitchell Walker, professor in the School of Aerospace Engineering ","image/jpeg","16c10201-p8-002.jpg","public://uploads/2020/05/16c10201-p8-002.jpg","Permanent","1589225572","2020","05"
"17456","3297","RoboGyver setup","image/jpeg","robot_setup.jpg","public://uploads/2020/05/robot_setup.jpg","Permanent","1589226489","2020","05"
"17457","3300","Joanne Truong, Ph.D. student in the School of Electrical and Computer Engineering","image/jpeg","joanne.jpg","public://uploads/2020/05/joanne.jpg","Permanent","1589226489","2020","05"
"17458","3303","PyRobot","image/jpeg","joannes_robot.jpg","public://uploads/2020/05/joannes_robot.jpg","Permanent","1589226489","2020","05"
"17470","3305","Sophia Velastegui, mechanical engineering grad and chief technology officer for operation applications at Microsoft","image/jpeg","headshots-sophia-velastegui-030-final-v2_002.jpg","public://uploads/2020/05/headshots-sophia-velastegui-030-final-v2_002_0.jpg","Permanent","1589379382","2020","05"
"17478","3311","The Tuttle Sisters","image/jpeg","allie_and_mckenzie_tuttle.jpeg","public://uploads/2020/05/allie_and_mckenzie_tuttle.jpeg","Permanent","1589894281","2020","05"
"17479","3325","Winning team CovidHub integrates COVID-19 rapid testing results collected in facilities outside of hospitals with hospital emergency medical records.","image/jpeg","covidhub.jpg","public://uploads/2020/05/covidhub.jpg","Permanent","1589894699","2020","05"
"17481","3329","Prof. Marilyn Smith Named Technical Director for Vertical Flight Society","image/jpeg","smith-marilyn-preferred_0_71.jpg","public://uploads/2020/05/smith-marilyn-preferred_0_71.jpg","Permanent","1590074946","2020","05"
"17486","3337","Tower Models","image/jpeg","tower_model_002.jpg","public://uploads/2020/05/tower_model_002.jpg","Permanent","1590515403","2020","05"
"17487","3340","Sagrada Familia in Barcelona, Spain ","image/jpeg","sagrada_familia.jpg","public://uploads/2020/05/sagrada_familia.jpg","Permanent","1590515403","2020","05"
"17488","3342","Tower Models - full paper here","image/jpeg","tower_model_002.jpg","public://uploads/2020/05/tower_model_002_0.jpg","Permanent","1590515483","2020","05"
"17489","3345","Sagrada Familia in Barcelona, Spain","image/jpeg","sagrada_familia.jpg","public://uploads/2020/05/sagrada_familia_0.jpg","Permanent","1590515682","2020","05"
"17490","3347","Sagrada Familia in Barcelona, Spain","image/jpeg","sagrada_familia_2.jpg","public://uploads/2020/05/sagrada_familia_2.jpg","Permanent","1590515923","2020","05"
"17499","3364","ISyE Undergraduate Ilesh Jain, Student Alumni Association President","image/jpeg","illesh_square_1.jpg","public://uploads/2020/06/illesh_square_1.jpg","Permanent","1591640311","2020","06"
"17508","3368","Suyash Rajesh has 3D printed masks, no-touch door openers and mask stretchers. ","image/jpeg","ppe-horizontal_1_002.jpg","public://uploads/2020/06/ppe-horizontal_1_002.jpg","Permanent","1591991709","2020","06"
"17509","3382","Kian Zarbaf's 3D printer and no-touch door openers on display. ","image/jpeg","kian_and_door_openers_on_3d_printer_sq_002.jpg","public://uploads/2020/06/kian_and_door_openers_on_3d_printer_sq_002.jpg","Permanent","1591992082","2020","06"
"17512","3385","Susan Thomas, Mechanical Engineering professor, works on cancer research in her lab.","image/jpeg","susanthomaslab_2_0.jpg","public://uploads/2020/06/susanthomaslab_2_0.jpg","Permanent","1592334285","2020","06"
"17524","3393","Tau Beta Pi Fellowship winner, Baris Gurses, ECE graduate, Spring 2020","image/png","gurses_photo.png","public://uploads/2020/06/gurses_photo.png","Permanent","1593027698","2020","06"
"17549","3398","Kumuda Ranjan, an Atlanta-based physician and wife of Devesh, helped with the development of the ventilator","image/jpeg","kumuda_ranjan_image_002.jpg","public://uploads/2020/07/kumuda_ranjan_image_002.jpg","Permanent","1594410443","2020","07"
"17550","3400","This low-cost ventilator has parts that can be sourced in most any country.","image/jpeg","qb6a0690.jpg","public://uploads/2020/07/qb6a0690.jpg","Permanent","1594410443","2020","07"
"17551","3408","Devesh Ranjan at work on the low-cost ventilator. ","image/jpeg","qb6a0668.jpg","public://uploads/2020/07/qb6a0668.jpg","Permanent","1594410443","2020","07"
"17573","3417","Biomedical engineering student, Kyra Halbert-Elliott, working at mobile Covid-19 testing site.","image/jpeg","kyra.jpg","public://uploads/2020/07/kyra.jpg","Permanent","1594835795","2020","07"
"17582","3420","ISyE student leader, Jore Onis","image/jpeg","jore_sq.jpg","public://uploads/2020/07/jore_sq.jpg","Permanent","1594996797","2020","07"
"17595","3425","","image/jpeg","img_8907.jpg","public://uploads/2020/07/img_8907.jpg","Permanent","1595268258","2020","07"
"17596","3426","","image/jpeg","img_8934.jpg","public://uploads/2020/07/img_8934.jpg","Permanent","1595268258","2020","07"
"17597","3428","","image/jpeg","img_8863.jpg","public://uploads/2020/07/img_8863.jpg","Permanent","1595268354","2020","07"
"17598","3430","","image/jpeg","img_8862.jpg","public://uploads/2020/07/img_8862.jpg","Permanent","1595268354","2020","07"
"17599","3432","","image/jpeg","img_8888.jpg","public://uploads/2020/07/img_8888.jpg","Permanent","1595268448","2020","07"
"17600","3433","","image/jpeg","img_8919.jpg","public://uploads/2020/07/img_8919.jpg","Permanent","1595268448","2020","07"
"17601","3435","","image/jpeg","img_8878.jpg","public://uploads/2020/07/img_8878.jpg","Permanent","1595268508","2020","07"
"17602","3437","","image/jpeg","img_8904.jpg","public://uploads/2020/07/img_8904.jpg","Permanent","1595268738","2020","07"
"17603","3438","","image/jpeg","img_8913.jpg","public://uploads/2020/07/img_8913.jpg","Permanent","1595268738","2020","07"
"17604","3439","","image/jpeg","img_8872.jpg","public://uploads/2020/07/img_8872.jpg","Permanent","1595268738","2020","07"
"17605","3441","","image/jpeg","img_8884.jpg","public://uploads/2020/07/img_8884.jpg","Permanent","1595268738","2020","07"
"17606","3443","","image/jpeg","img_8890.jpg","public://uploads/2020/07/img_8890.jpg","Permanent","1595268738","2020","07"
"17617","3448","Maithili Appalwar","image/jpeg","appalwar.jpg","public://uploads/2020/07/appalwar.jpg","Permanent","1595357001","2020","07"
"17618","3451","Dhaval Bhandari ","image/jpeg","bhandari.jpg","public://uploads/2020/07/bhandari.jpg","Permanent","1595357417","2020","07"
"17619","3454","Sheereen Brown","image/jpeg","brown.jpg","public://uploads/2020/07/brown.jpg","Permanent","1595358061","2020","07"
"17620","3457","Marcus Cappelli","image/jpeg","cappelli.jpg","public://uploads/2020/07/cappelli.jpg","Permanent","1595358061","2020","07"
"17621","3460","Arnab Chakraborty","image/jpeg","chakraborty.jpg","public://uploads/2020/07/chakraborty.jpg","Permanent","1595358061","2020","07"
"17622","3463","Allen Chang","image/jpeg","chang.jpg","public://uploads/2020/07/chang.jpg","Permanent","1595358061","2020","07"
"17623","3466","Braxton Davis","image/jpeg","davis.jpg","public://uploads/2020/07/davis.jpg","Permanent","1595358061","2020","07"
"17624","3469","Robert “Bobby” Henebry","image/jpeg","henebry.jpg","public://uploads/2020/07/henebry.jpg","Permanent","1595359549","2020","07"
"17625","3472","Christopher Hermann","image/jpeg","hermann.jpg","public://uploads/2020/07/hermann.jpg","Permanent","1595359549","2020","07"
"17626","3475","Shawna Khouri","image/jpeg","khouri.jpg","public://uploads/2020/07/khouri.jpg","Permanent","1595359549","2020","07"
"17627","3478","Gregory Kolovich ","image/jpeg","kolovich.jpg","public://uploads/2020/07/kolovich.jpg","Permanent","1595359549","2020","07"
"17628","3481","Chris Lee","image/jpeg","lee.jpg","public://uploads/2020/07/lee.jpg","Permanent","1595359549","2020","07"
"17629","3484","Xiaohang Li","image/jpeg","li.jpg","public://uploads/2020/07/li.jpg","Permanent","1595359549","2020","07"
"17630","3487","Kamil Makhnejia","image/jpeg","makhnejia.jpg","public://uploads/2020/07/makhnejia.jpg","Permanent","1595359549","2020","07"
"17631","3490","Idicula Mathew","image/jpeg","mathew.jpg","public://uploads/2020/07/mathew.jpg","Permanent","1595359549","2020","07"
"17632","3493","Matthew McDowell","image/jpeg","mcdowell.jpg","public://uploads/2020/07/mcdowell.jpg","Permanent","1595359549","2020","07"
"17633","3496","Jennifer McKeehan","image/jpeg","mckeehan.jpg","public://uploads/2020/07/mckeehan.jpg","Permanent","1595359549","2020","07"
"17634","3499","Ignacio Montoya","image/jpeg","montoyo.jpg","public://uploads/2020/07/montoyo.jpg","Permanent","1595359549","2020","07"
"17635","3502","Evren Ozkaya","image/jpeg","ozkaya.jpg","public://uploads/2020/07/ozkaya.jpg","Permanent","1595359549","2020","07"
"17636","3505","Samirkumar Patel","image/jpeg","patel.jpg","public://uploads/2020/07/patel.jpg","Permanent","1595359549","2020","07"
"17637","3508","Nashlie Sephus","image/jpeg","sephus.jpg","public://uploads/2020/07/sephus.jpg","Permanent","1595359549","2020","07"
"17638","3511","David Sotto","image/jpeg","sotto.jpg","public://uploads/2020/07/sotto.jpg","Permanent","1595359549","2020","07"
"17639","3514","Graham Thorsteinson","image/jpeg","thorsteinson.jpg","public://uploads/2020/07/thorsteinson.jpg","Permanent","1595359943","2020","07"
"17640","3517","Lauren Troxler","image/jpeg","troxler.jpg","public://uploads/2020/07/troxler.jpg","Permanent","1595359943","2020","07"
"17641","3520","Jacob Tzegaegbe","image/jpeg","tzegaegbe.jpg","public://uploads/2020/07/tzegaegbe.jpg","Permanent","1595359943","2020","07"
"17642","3523","Emily Woods","image/jpeg","woods.jpg","public://uploads/2020/07/woods.jpg","Permanent","1595359943","2020","07"
"17683","3575","","image/jpeg","09c2003-p69-050.jpg","public://uploads/2020/08/09c2003-p69-050.jpg","Permanent","1597690490","2020","08"
"17684","3576","","image/jpeg","0351641-p2-12.jpg","public://uploads/2020/08/0351641-p2-12.jpg","Permanent","1597690490","2020","08"
